English,Xhosa,Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?,Field Annotation
,,icf_x,screening_and_consenting,,descriptive,"<div class=""rich-text-field-label""><p style=""margin-left: 143.9pt; text-indent: -136.8pt; line-height: 115%;""><span style=""color: #e03e2d;""><strong>Title: Multi-Level and Intersectional Stigma and Other Social Determinant Effects on TB Case Detection, </strong><strong>Care, and Treatment Outcomes: The MISSED TB Outcomes Study - Validation of TB-related stigma scales</strong></span></p> <p style=""margin-left: 7.1pt; line-height: 115%;""><span style=""color: #e03e2d;""><strong>Sponsor:</strong> U.S. National Institutes of Health</span></p> <p style=""margin-left: 7.1pt; line-height: 115%;""><span style=""color: #e03e2d;""><strong>Co-Principal Investigators:</strong> Dr Andrew Medina-Marino, PhD, Desmond Tutu Health Foundation (DTHF)</span></p> <p style=""margin-left: 115.1pt; text-indent: 28.9pt; line-height: 115%;""><span style=""color: #e03e2d;"">Dr. Aaron M. Kipp, PhD, East Carolina University</span></p> <p style=""margin-left: 143.9pt; text-indent: -136.8pt; line-height: 115%;""><span style=""color: #e03e2d;""><strong>Address:</strong> Desmond Tutu Health Foundation, University of Cape Town, Faculty of Health Sciences, Anzio Road, Observatory, 7700, Cape Town</span></p> <p style=""margin-left: 7.1pt; line-height: 115%;""><span style=""color: #e03e2d;""><strong>Protocol Number:</strong> 543/2020 (Human Research Ethics Committee, University of Cape Town)</span></p> <p> </p> <p style=""text-align: center;""><span style=""color: #e03e2d;""><strong><u>Ifomu yemvume: Uvavanyo lweNtloko yeKhaya</u></strong><u></u></span></p> <p style=""text-align: justify;""><span style=""color: #e03e2d;""><strong> </strong></span></p> <p style=""margin-bottom: .0001pt; text-align: justify;""><span style=""color: #e03e2d;"">Molo. Igama lam ndingu ____________________________________  ndisebenzela i-Desmond Tutu Health Foundation (DTHF). Sinqwenela ukukumema ukuba uthathe inxaxheba kwisifundo esisenzayo ngokubambisana neSebe lezeMpilo laseMpuma Koloni. Esisi fundo sigxile kwisifo sephepha (i-TB), esiyingxaki enkulu kakhulu eMzantsi Afrika naseMpuma Koloni.</span></p> <p style=""margin-bottom: .0001pt; text-align: justify;""> </p> <p style=""text-align: justify; page-break-after: avoid; margin: 7.0pt 0cm 7.0pt 0cm;""><span style=""color: #e03e2d;"">Esi sifundo sethu sijonge ukuchonga nokuqonda indlela ulwazi lwabahlali, iinkolelo kunye nendlela zabo zokuphila ukuba zinxulumene njani nesifo sephepha (TB) kwindawo ohlala kuyo. Ikhaya lakho lelinye lamakhaya angamashumi amahlanu (50) kwindawo ohlala kuyo elikhethwe ngokungena mkhethe ukuba lithathe inxaxheba kwisifundo sethu. Ukuthatha inxaxheba kwakho, kunye namanye amakhaya akhethiweyo, kuya kusinceda siqonde ukuba uluntu lungasebenzisana njani ukuphucula impilo yabantu abanesifo sephepha (i-TB) kunye nokunciphisa umthwalo wesifo sephepha (i-TB) kuluntu nakuMzantsi Afrika uphela.</span></p> <p style=""margin-bottom: .0001pt; text-align: justify;""> </p> <p style=""margin-bottom: .0001pt; text-align: justify;""><span style=""color: #e03e2d;"">Le fomu yemvume iqulathe iinkcukacha malunga nesifundo kwaye noko kuya kulindeleka kuwe ukuba uyavuma ukuthatha inxaxheba. Phambi kokuba uvume ukuthatha inxaxheba kwesi sifundo, kufuneka uqonde ngokupheleleyo ukuba kutheni esi sifundo sisenziwa. Ndiza kufunda le fomu yemvume kunye nawe, kwaye ndiqinisekise ukuba uyaqonda ukuba esi sifundo  singantoni na. Ukuba kukho into ongayiqondiyo, ndicele ndiyeke ukufunda ndikucacisele. Ukuba unayo nayiphi na eminye imibuzo enxulumene nesi sifundo, nceda uzive ukhululekile ukundibuza.</span></p> <p style=""margin-bottom: .0001pt; text-align: justify;""> </p> <p style=""margin-bottom: .0001pt; text-align: justify;""><span style=""color: #e03e2d;""><strong>INJONGO YESIFUNDO</strong></span></p> <p style=""margin-bottom: .0001pt; text-align: justify;""><span style=""color: #e03e2d;"">Siqhuba esi sifundo ngezi zizathu zimbini ziphambili:  </span></p> <p style=""text-align: justify;""><span style=""color: #e03e2d;"">1. Ukuchonga nokuqonda indlela ulwazi lo luntu, inkolelo kunye nemilinganiselo yentlalo yokuziphatha kwezempilo olunxulumene nesifo sephepha (i-TB) kwindawo ohlala kuyo, kwaye</span></p> <p style=""text-align: justify;""><span style=""color: #e03e2d;"">2. Ukwazisa ezinye iindlela zokuphucula iziphumo zempilo ze-TB kunye ne-TB/HIV kwabo bane-TB okanye i-TB/HIV.</span></p> <p style=""margin-bottom: .0001pt;""> </p> <p style=""text-align: justify; page-break-after: avoid; margin: 7.0pt 0cm 7.0pt 0cm;""><span style=""color: #e03e2d;""><strong>IINKQUBO ZESIFUNDO</strong></span></p> <p style=""text-align: justify; page-break-after: avoid; margin: 7.0pt 0cm 7.0pt 0cm;""><span style=""color: #e03e2d;"">Ukuba uyavuma ukuthatha inxaxheba, uyakucelwa kuqala ukuba usayine le fomu yemvume okanye wenze uphawu lokuprinta ubhontsi wakho ukubonisa ukuba uzimisele ukuthatha inxaxheba kolu phando. Emva kokuba uvumile ukuba yinxalenye yolu phando lwethu, uya kuphendula imibuzo yophando kwithabulethi. Ukugqiba ukuphendula le mibuzo kungathatha imizuzu engama shumi amathandathu -60. Phambi kokuba uqalise uluhlu lwemibuzo, siya kukubonisa indlela yokucofa nokufunda imibuzo kwitabhulethi kwaye uyiphendule.</span></p> <p style=""text-align: justify; page-break-after: avoid; margin: 7.0pt 0cm 7.0pt 0cm;""><span style=""color: #e03e2d;"">Uphando luza kubuza imibuzo malunga neminyaka yakho kunye nempilo yakho, inqanaba lakho lemfundo kunye nesimo sakho sengqesho, ulwazi lwakho kunye neenkolelo zakho malunga ne-TB ne-HIV, indawo yekhaya lakho kunye noluntu, kunye nezinto ezenza kube lula okanye kube nzima kubantu kwindawo ohlala kuyo ukufikelela kukhathalelo.</span></p> <p><span style=""color: #e03e2d;"">UKUGCINWA KWEMFIHLO</span></p> <p style=""margin-bottom: .0001pt; text-align: justify;""><span style=""color: #e03e2d;"">Ukuthatha kwakho inxaxheba kolu phando kuya kugcinwa kuyimfihlo. Asiyi kuxelela mntu malunga nenxaxheba yakho, kwaye siza kwenza konke okusemandleni ukukhusela imfihlo yakho, iimpendulo kunye nolwazi. Ulwazi lwakho kunye neempendulo ziya kugcinwa kwindawo ekhuselekileyo, kwikhompyutha ekhuselwe ngephasiwedi, okanye kwikhabhathi eza kugcinwa itshixiwe ngalo lonke ixesha kwiofisi yethu yophando. Siza kukuchonga sisebenzisa inombolo ekhethekileyo oya kunikwa yona yikhompyuter. Ngabasebenzi bophando abagunyazisiweyo kuphela abaya kukwazi ukuba yeyiphi inombolo yakho ekhethekileyo okanye bakwazi ukubona inkcukacha zakho. Emva kwale minyaka mihlanu, naziphi na iinkcukacha zakho ozinikezelayo ziya kutshatyalaliswa.</span></p> <p style=""margin-bottom: .0001pt; text-align: justify;""> </p> <p style=""text-align: justify;""><span style=""color: #e03e2d;""><strong>IINGOZI, IZIBONELELO, NEENDLEKO KUWE </strong></span></p> <p style=""text-align: justify;""><span style=""color: #e03e2d;"">Nangona ungazukuxhamla ngqo ekuthatheni inxaxheba kolu phando, iimpendulo zako ziyakunika ulwazi olu xabisekileyo ngeenkolelo nezithethe zasekuhlaleni ezinxulumene ne-TB kwindawo ohlala kuyo. Ngokongeza iimbono kunye nempendulo zakho kwezo zezigulana ze-TB nezabasebenzi bezempilo, sizokwazi ukwenza inkqubo zokuxhasa ngcono abantu abafuna okanye abavavanyelwa i-TB, ukhathalelo nonyango. Ukuthatha inxaxheba kolu phando akuyi kubandakanya ndleko kuwe, kwaye awuyi kuhlawulwa ngokuthatha inxaxheba kolu phando.</span></p> <p style=""margin-bottom: .0001pt; text-align: justify;""><span style=""color: #e03e2d;"">Ingakhona imibuzo enokwenza uzive ungakhululekanga okanye ivuselele iinkumbulo ezingemnandanga. Awudingi kuyiphendula lo mibuzo. Ukuba ufuna naluphi na ulwazi olongezelelweyo okanye inkxaso enxulumene nolupando, ndicela undibuze kwaye ndizakwenza konke okusemandleni am ukuphendula imibuzo yakho okanye ndikuthumele kumntu onokuxhasa.</span></p> <p style=""margin-bottom: .0001pt; text-align: justify;""> </p> <p><span style=""color: #e03e2d;"">UKURHOXA KUPHONONONGO</span></p> <p style=""margin-bottom: .0001pt; text-align: justify;""><span style=""color: #e03e2d;"">Ukuthatha inxaxheba koludliwano-ndlebe kungokuzithandela, awudingi ukuthatha inxaxheba ukuba awufuni. Ukhululekile ukuba utsibe nayiphi na imibuzo ongafuni ukuyiphendula. Usenokukhetha ukuyeka uphendula le mibuzo kwaye uyirhoxise inxaxheba yakho nangaliphi na ixesha. Usenako ukuya eklinikhi uyokwenza uvavanyo okanye iinkonzo nokuba awuthathi inxaxheba.</span></p> <p style=""margin-bottom: .0001pt; text-align: justify;""> </p> <p style=""text-align: justify;""><span style=""color: #e03e2d;"">IINGXAKI OKANYE IMIBUZO</span></p> <p style=""margin-bottom: .0001pt; text-align: justify;""><span style=""color: #e03e2d;"">Ukuba unemibuzo okanye ufumene ingozi ngenxa yesifundo, nceda unxibelelane nomphenyi uGqirha Andrew Medina-Marino kule nombolo 012 816 9000 okanye <span style=""color: #3598db;""><u>andrew.marino@hiv-res<strong>earch.org.za</strong></u></span><strong>. </strong>Olu phando luvunywe yiKomiti yemigaqo yokuziphatha kwiYunivesithi yaseKapa (ikomiti ezimeleyo esekwe ukunceda ukukhusela amalungelo abathathi-nxaxheba bophando). Ukuba unayo nayiphi na inkxalabo malunga nendlela oluqhutywa ngayo uphando, ungaqhagamshelana nosihlalo wekomiti, uGqr. Marc Blockman, kule nombolo 021 650 4015 okanye <span style=""color: #3598db;""><a style=""color: #3598db;"" href=""mailto:marc.blockman@uct.ac.za"">marc.blockman@uct.ac.za</a>.</span></span></p> <p style=""margin-bottom: .0001pt; text-align: justify;""> </p></div>",,,,,,,[preferred_language_to_be_u] = '2',,,,,,
1,1,did_the_person_consent_to,screening_and_consenting,,yesno,Did the person consent to participate in the TB Stigma Household Survey?,,,,,,,"[preferred_language_to_be_u] <>""""",y,,,,,
1,1,participant_can_sign,screening_and_consenting,,yesno,Can the participant sign for themselves?,,,,,,,"[preferred_language_to_be_u] <>"""" and [did_the_person_consent_to] = '1'",y,,,,,
1,,i_name_surname_hereby_prov,screening_and_consenting,"<CENTER> CONSENT SIGNATURE

",file,"<p>I, [name] [surname], hereby provide my electronic consent below, confirming that I have read and/or had read to me the consent form and that I voluntary consent to take part in this study.</p>
",,,signature,,,y,[did_the_person_consent_to] = '1' and [preferred_language_to_be_u] = '1' and [participant_can_sign] ='1',y,LV,,,,
,1,signature_x,screening_and_consenting,,file,"Mna, [name] [surname], apha ndinika imvume yam yotyikitya kwi compyutha, eqinisekisa ukuba ndiyifundile kwaye  ndiyifundelwe  ifomu yemvume kwaye ndivuma ngokuzithandela ukuba ndithathe inxaxheba kulo phononongo. ",,,signature,,,y,[did_the_person_consent_to] = '1' and [preferred_language_to_be_u] = '2' and [participant_can_sign] ='1',y,LH,,,,
,,witness,screening_and_consenting,,descriptive,"<div class=""rich-text-field-label""><p style=""text-align: center;"">Witness to sign</p></div>",,,,,,,[participant_can_sign]= '0',,,,,,
1,1,witness_name,screening_and_consenting,,text,Name of witness,,,,,,,[participant_can_sign]= '0',y,,,,,
1,1,i_name_surname_hereby_prov_2,screening_and_consenting,,file,"<p>I, [witness_name], hereby confirm that the consent form has been explained to me, I have read the consent form and that [name] [surname] voluntary consents to take part in this study.</p>
",,,signature,,,y,[did_the_person_consent_to] = '1' and [preferred_language_to_be_u] = '1' and [participant_can_sign]= '0',y,LV,,,,
1,1,signature_x_2,screening_and_consenting,,file,"Mna, [witness_name], ngale ndlela ndiqinisekisa ukuba ifomu yemvume ichaziwe kum, ndiyifundile ifomu yemvume kwaye u-[name] [surname] uvuma ngokuzithandela ukuba athathe inxaxheba kolu phononongo.",,,signature,,,y,[did_the_person_consent_to] = '1' and [preferred_language_to_be_u] = '2' and [participant_can_sign]= '0',y,LH,,,,
1,1,consent_date,screening_and_consenting,,text,Consent Date ,,,date_dmy,,,,[did_the_person_consent_to] = '1',y,,,,,
1,1,pin_setup1,screening_and_consenting,,calc,PIN SETUP,"if([area]='1', 10000, if([area]='2', 20000, if([area]='3', 30000, if([area]='4', 40000, if([area]='5', 50000, if([area]='6', 60000, if([area]='7', 70000,if([area]='8', 80000,""""))))))))",,,,,,,,,,,, @HIDDEN
1,1,pin_setup2,screening_and_consenting,,calc,PIN SETUP 2,"if([participant_gender]='1', 1000, if([participant_gender]='2', 2000,""""))",,,,,,,,,,,, @HIDDEN
1,1,pin_setup3,screening_and_consenting,,calc,PIN SETUP 3,"round(datediff(""20:12"",[time_started],'m','hm'),0)",,,,,,,,,,,, @HIDDEN
1,1,pin_setup4,screening_and_consenting,,calc,PIN SETUP 4,"round(datediff(""20:12"",[time_started],'m','hm'),0)",,,,,,,,,,,, @HIDDEN
1,1,pin_setup5,screening_and_consenting,,calc,PIN SETUP 5,"round(datediff('12-12-2028',[screening_date],'d','dmy'),0)",,,,,,,,,,,, @HIDDEN
1,1,refconfirm,screening_and_consenting,"<center> CONSENT REFUSAL

",radio,"<p><span style=""color: RED;"">RA: The participant refused to provide consent to partake in the study. 
</span><br /><span style=""color: RED;"">This is the end of the screening and enrollment process. PLEASE THANK THE PARTICIPANT FOR HIS/HER TIME.</span></p>","1, END",,,,,,[did_the_person_consent_to] = '0',y,LV,,,,
1,1,consented_the_person_has_a,screening_and_consenting,"<center> PARTICIPANT PIN

",radio,"<div class=""rich-text-field-label""><center><span style=""color: #2dc26b;"">CONSENTED</span></center> <p><span style=""color: #2dc26b;"">The person has agreed to provide consent.</span> <br /><br /><span style=""color: #3598db;"">You will now obtain a unique PIN. This PIN will be generated by REDcap </span><span style=""color: #3598db;"">and should be used on all hard copy documents, if required. Select ""Generate"" below to get the PIN.</span></p></div>","1, Generate",,,,,,"[consent_date]<>""""",y,LV,,,,
1,1,pin,screening_and_consenting,,calc,FINAL PIN,([pin_setup1]+[pin_setup2]+[pin_setup3]+[pin_setup4]+[pin_setup5])-([how_old_are_you]),,,,,,,,,,,, @HIDDEN
1,1,pin_display,screening_and_consenting,"<CENTER>.....

",radio,"<center><font color=""orange"">Participant's PIN is:
<br /><br /> <div style=""font-size: 18pt;"">[pin]</div> </center></font>","1, Proceed",,,,,,[consented_the_person_has_a] = '1',,LV,,,,
1,1,consent_qc_1,screening_and_consenting,"Once the consenting process is done, a quick Quality Control process must be done to ensure the completeness of your study documentation. Regarding the consent form, please ensure that the following are properly completed.

Should they be any mistakes PLEASE FIX IT BEFORE LEAVING THE PARTICIPANT!!",radio,1. Participant PIN is the same on all pages,"1, Checked, completed",,,,,,[pin_display] = '1',y,,,consent_qc,,
1,1,consent_qc_2,screening_and_consenting,,radio,2. RA name written on the front page of the consent document,"1, Checked, completed",,,,,,[pin_display] = '1',y,,,consent_qc,,
1,1,consent_qc_3,screening_and_consenting,,radio,3. RA signature and Date are written on the consent document,"1, Checked, completed",,,,,,[pin_display] = '1',y,,,consent_qc,,
1,1,contact_no,screening_and_consenting,"<center> CONTACT DETAILS

",text,What is your preferred contact number?,,Must be 10 digits,number,,,y,[consent_qc_1] = '1' and [consent_qc_2] = '1' and [consent_qc_3] = '1',y,,,,,
1,1,contact_no_2,screening_and_consenting,,radio,Specify the owner of this contact number.,"1, Myself (Participant)|2, Sibling|3, Partner/Spouse|4, Child|5, Other",Must be 10 digits,,,,,[consent_qc_1] = '1' and [consent_qc_2] = '1' and [consent_qc_3] = '1',y,,,,,
1,1,contact_owner_other,screening_and_consenting,,text,"Other, Specify",,,,,,,[contact_no_2] = '5',y,,,,,
1,1,timestamp_end_of_consent,screening_and_consenting,,text,Timestamp:,,,time,,,,,y,,,,,
,,screen_save,screening_and_consenting,"<center> SAVING INSTRUCTION

",descriptive,"<div class=""rich-text-field-label""><p><span style=""color: #236fa1;"">Note to RA: </span></p> <p><span style=""color: purple;""><span style=""color: #236fa1;"">Please check whether all fields on this form are completed properly. </span><br /><span style=""color: #236fa1;"">Once done, select unverified then save and exit. </span><br /><span style=""color: #236fa1;"">You can proceed with the Demographics on the next form.</span> <br /></span></p></div>",,,,,,,[consent_qc_1] = '1' and [consent_qc_2] = '1' and [consent_qc_3] = '1',,,,,,
,,save_instruct_2,screening_and_consenting,,descriptive,"<div class=""rich-text-field-label""><p><span style=""color: #236fa1;"">Note to RA: </span></p> <p><span style=""color: #236fa1;"">Please check whether all fields on this form are completed properly. <br />Once done, select unverified then save and exit. <br />You can proceed by identifying the next household and starting the process from the start</span></p></div>",,,,,,,[hh_not_present_confirm] = '1' or [hoh_at_home] = '3',,,,,,
1,1,screening_and_consenting_complete,screening_and_consenting,,,,,,,,,,,,,,,,
1,1,demographics_date,head_of_household_demographics,,text,Date of collecting demographics data,,,date_dmy,,,,,y,,,,, @READONLY @TODAY @HIDEBUTTON
1,1,time_started_demographics,head_of_household_demographics,,text,Time started,,,time,,,,,y,,,,, @NOW @READONLY
1,1,ra_name_7fd31b,head_of_household_demographics,SECTION A: GENERAL DETAILS ,text,Research Assistant's Name ,,,,,,,,,,,,, @USERNAME @READONLY
1,1,language_prefer,head_of_household_demographics,SECTION 1: SOCIO-DEMOGRAPHICS ,radio,"<div class=""rich-text-field-label""><p><span style=""color: #b96ad9;"">Read the following out loud to the particpant:</span></p> <p><span style=""color: #000000;"">I'm going to ask you questions before I ask you to complete the questionnaire on the tablet.</span></p> <p><span style=""color: #000000;"">Should I ask you the general questions in isiXhosa or English? Which do you prefer?</span></p></div>","1, English|2, isiXhosa",,,,,,,y,LH,,,,
1,,other_studies,head_of_household_demographics,,radio,"<div class=""rich-text-field-label""><p>Is anyone or has anyone in your household participated in any other TB-related research studies?</p></div>","0, No|1, Yes",,,,,,[language_prefer] = '1',y,,,,,
,1,other_studies_x,head_of_household_demographics,,radio,"<div class=""rich-text-field-label""><p>Ingaba ukho umntu okanye kukho nabani na ekhayeni lakho okhe wathatha inxaxheba kulo naluphi na uphando olunxulumene ne-TB?</p></div>","0, Hayi|1, Ewe",,,,,,[language_prefer] = '2',y,,,,,
1,,other_studies_time_e,head_of_household_demographics,,radio,When did this household member participate in a TB-related study?,"1, In the last 6 months|2, More than 6 months ago",,,,,,[other_studies] = '1',y,,,,,
,1,other_studies_time_x,head_of_household_demographics,,radio,"<div class=""rich-text-field-label""><p>Ingaba eli lungu lasekhaya lithathe inxaxheba nini kuphononongo olunxulumene ne-TB?</p></div>","1, Kwinyanga ezintandathu-6 ezigqithileyo|2, Ngapha kwenyanga ezintandathu- 6 ezigqithileyo",,,,,,[other_studies_x] = '1',y,,,,,
1,,s1_q1,head_of_household_demographics,,radio,What is your race?,"1, White|2, Black|3, Indian|4, Colored|5, Other, Specify",,,,,,[language_prefer] = '1',y,,,,,
1,,s1_q1_other,head_of_household_demographics,,text,Specify ,,,,,,,[s1_q1] = '5',y,,,,,
,1,s1_q1x,head_of_household_demographics,,radio,Uloluphi uhlanga?,"1, Mhlophe|2, Mnyama|3, Indiya|4, Owebala|5, Ezinye, Cacisa",,,,,,[language_prefer] = '2',y,,,,,
